Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.0020529870720575162,0.0017113902782942597,-0.00019796909353046935,0.0006420359652490437,0.0,0.0,-0.0008094367272048812,0.0014398719595622945
DX: MCI,-0.006765246836105364,0.011114948805503184,-0.05511436525599588,0.07067419633953236,-0.17797395771336436,0.20931232256261922,-0.07100784151846812,0.13569718849392665
DX: AD,0.0,0.0,0.004310717513021271,0.019443602783026048,0.039709524193152,0.04214473012983903,0.01233862813568422,0.03002882708380259
ADAS11,-0.008294707205094554,0.004110064284818467,-0.001610828659197507,0.01759730571856062,0.0510784083364912,0.05704457870602791,0.010242354445824393,0.04033980564284929
MMSE,-0.010590507411544966,0.00567488574259336,-0.0077564859097681805,0.015197891065406904,0.04561869423925734,0.059317236474156196,0.005662341265117481,0.040522593779886415
RAVLT_immediate,-0.0019155730118269028,0.0017676108519208839,9.395687921598828e-05,0.0025365853621566055,0.004953493998028415,0.0038972264509766906,0.0006877738120429665,0.003885447987401752
RAVLT_learning,-0.002551338908392495,0.003878595042347065,0.002481996596309434,0.014115878565104049,0.029003626187587447,0.033894986384789494,0.007850109480944306,0.02367539934259832
RAVLT_forgetting,0.0008838931957840583,0.0017313326064915477,0.0003283413747489532,0.0030630498863803406,0.00025420390231125495,0.005330199172158493,0.0005074517048381354,0.0035099269075440395
RAVLT_perc_forgetting,-0.0032652806100976406,0.003000401293185868,0.0016154090930360744,0.010997590935202068,0.022690403166827845,0.01979884729256569,0.005565254577906667,0.016345455024657753
MOCA,0.0003995399061340041,0.00046096892669208935,-7.745515762623614e-05,0.0009562646149223331,-0.002599254578291385,0.007233208749770131,-0.0005884529969612532,0.004013109593077094
FAQ,-0.017433134818893012,0.007045671577691276,-0.019496853789954294,0.03859607211977617,0.11850456684852854,0.11682167006132825,0.018564108906934093,0.0892446176194195
Entorhinal,-0.0012583242004978385,0.0022093306810130136,0.0008492181376002373,0.0067130704133232825,0.015716679742628175,0.019419054722041352,0.0041144441485726335,0.0130829752587516
Fusiform,-0.00043623743134252313,0.0008706506645903602,-0.0004690313472493841,0.0019993435576862034,0.0023172068920670535,0.005388234462964726,0.00029623593260783547,0.003334812379391841
Hippocampus,-0.000914173405751643,0.0008437164166065905,-0.00019416823227020208,0.0018603604342445734,0.0027069378348019823,0.005873574289580244,0.00033229256015534397,0.003613052461377355
ICV,0.00017118338084927406,0.0008286548953147771,0.0006516164596491072,0.003230510349693179,0.005913463102594488,0.01851498407955244,0.0019024008631400564,0.010140653747237448
MidTemp,-6.229034988042109e-05,0.0028692506289726308,-0.0010868968881358066,0.005384907353466817,0.009870244563895576,0.017693612435642228,0.0022436669805302716,0.01096033023089281
Ventricles,2.4261613664730885e-05,0.00011954576932355852,-5.730635943980105e-06,0.0028400340455658683,0.003794991328639012,0.01756705476494427,0.0010328895068532852,0.0094490510817048
WholeBrain,-6.010389712279593e-05,0.0004325431998364661,-0.0004342190150454186,0.002685617771053885,-0.0016841564122860382,0.00919183134518381,-0.0006381356588174761,0.005101369445863185
AV45,-0.00034566359159428003,0.0005530008475914673,0.0009330165753507815,0.004429746676788354,0.0012804549113774634,0.0033539210269157853,0.0005685831095223464,0.00330440488740663
FDG,-0.0015835640719347602,0.00185782082828571,0.0005934521022679059,0.005285011743481327,0.00839122226182866,0.013395343440400578,0.0019218432653594806,0.008746821469289187
ABETA_UPENNBIOMK9_04_19_17,-0.00126402996798043,0.001964875701263757,0.00036054112053280116,0.0016289961037933482,3.1617160880930233e-05,0.004367016200142576,-0.0003108065669532657,0.00283741580903995
TAU_UPENNBIOMK9_04_19_17,-0.0004988025521339216,0.0011979238661101437,0.002147804636187338,0.013745465602153686,0.008323344249521095,0.030453186533573113,0.002869135413791361,0.018268371722239975
PTAU_UPENNBIOMK9_04_19_17,-0.00019359013916942275,0.0002678418743014719,-8.307978577135618e-05,0.0008750063900300149,-0.001614613931390362,0.003946875186813403,-0.0005368851845468721,0.002226089610502706
