Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.005516566692319295,0.006453552702544892,-0.002633272500826316,0.010419300623150808,0.0,0.0,-0.0028191267649245832,0.00754569949837379
DX: MCI,-0.010215109890140971,0.02439575484827734,-0.05894236300367626,0.0719390442349691,-0.20760865595372946,0.231722684189194,-0.08790242233265844,0.1591776288966691
DX: AD,0.0,0.0,0.002906382822836894,0.015063764098986503,0.03631538850187783,0.04257993545158601,0.012196887370113475,0.029963562344930743
ADAS11,-0.009961926597141357,0.008682590082104043,-0.009489954835477286,0.017500707011229404,0.04757289416577288,0.05275110579911763,0.00793219078823173,0.04110469536397066
MMSE,-0.013405991902377793,0.012519536540258648,-0.015022467443860175,0.024222544202814028,0.039425125977390646,0.06589413808289056,0.002316137791503478,0.04700175123599147
RAVLT_immediate,-0.004652594948818365,0.006568870874306756,-0.0015004465828599113,0.007584555683224134,0.007696296681660264,0.008712616875982872,0.0002434041079185394,0.009202172001438772
RAVLT_learning,-0.0035394407434490398,0.006330749638120192,0.0005737880121303863,0.010167286483468893,0.03320388138644884,0.042416779256075204,0.009206787973040675,0.029385930381318058
RAVLT_forgetting,0.0017294257967077988,0.005573759167737638,0.001101740106476409,0.00474619407284559,0.0012768727296239284,0.00814025529957796,0.0013728357762685783,0.006247532457798406
RAVLT_perc_forgetting,-0.0045244410798906684,0.006602262215345515,-0.0009755003216995863,0.009873368430288966,0.025036134442376814,0.024254547920718784,0.005813042833893079,0.019921839549621186
MOCA,0.0003628300511422515,0.0009669738439348893,-1.0860823981487905e-05,0.000934242154590031,-0.0024983086710253606,0.007773457252653178,-0.0006481686628075515,0.004560301826595672
FAQ,-0.024292897508303483,0.025239366023578434,-0.025808573243982853,0.044181736175678735,0.08485828142370552,0.13543340146100183,0.008820596845193858,0.09552019899851732
Entorhinal,-0.0018211677535929526,0.006607154645148661,2.4055414411380563e-05,0.010865546450745129,0.015433486502989873,0.018189494344182343,0.004134589056550424,0.014675126157873105
Fusiform,0.00012556010952392263,0.0038890593915405927,0.0007006987711786515,0.004096210376637054,0.0021861165739267188,0.006873135954416683,0.0009595217016418289,0.005130451271231377
Hippocampus,0.0017740355421528612,0.011160251830292692,0.0005597421927346493,0.003651219092870817,0.0030479832222827688,0.007303755232624713,0.0017465971906331364,0.008071201942849705
ICV,0.0005769103143779358,0.002285399776123976,0.001966716770762347,0.006239648822888357,0.007413980929242678,0.03171933036873962,0.003164682737205074,0.018267799616848556
MidTemp,0.0005225837772452822,0.007874318054553032,-0.0018701131706180846,0.006890492767593305,0.009458620755666731,0.017072534652893608,0.002448794342089092,0.012270902469964021
Ventricles,0.00023141072103650417,0.002452887888951133,0.00039650885245052445,0.003464850527828443,0.003341606636201553,0.018578570224134387,0.0012470081868909601,0.010703462982337075
WholeBrain,0.0010379811015291652,0.0033425988393491857,0.0001546202163793173,0.0026672022348474753,-0.0010278367171198176,0.00895989317762879,9.578033551003434e-05,0.005635894344825028
AV45,-0.0008283391834953808,0.001834678674038196,0.000625524488985067,0.00430811713754511,0.001568510352513458,0.004480833017836981,0.0004132213778307685,0.003838239277391958
FDG,-0.0019839668487526925,0.002632801753589006,0.0007926583245951443,0.006077847767075222,0.008101989372124073,0.015087045528255402,0.0020847516377699017,0.010138273736542585
ABETA_UPENNBIOMK9_04_19_17,-0.0008913106548854284,0.007431353008442373,0.00020030544155194595,0.003563583354200626,-0.001031356308385904,0.006633080831400514,-0.0005568663260644705,0.0061123822561109315
TAU_UPENNBIOMK9_04_19_17,-0.00042116880681774985,0.004146889927098675,0.003343333358347549,0.01589734199205477,0.014232303828899782,0.039267626420351205,0.0053968675342781665,0.0246127158906504
PTAU_UPENNBIOMK9_04_19_17,0.00016888041253158669,0.0014355589071339922,0.0002997319294493083,0.0025393365147316107,-0.0008927947351442278,0.005557245236097373,-0.0001130393912774714,0.0035685551585817364
