Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.0016767540228700571,0.0014185691001547464,-0.00013032619296597854,0.0004082951948864624,0.0,0.0,-0.0006510998558145782,0.0011729634136252336
DX: MCI,-0.006750477219209399,0.011033219231437642,-0.047010003406181125,0.03800686894661549,-0.17702547846569758,0.21205929779289726,-0.06610334607777098,0.1294953299198588
DX: AD,0.0,0.0,0.00406863183923133,0.018442093882928202,0.04620479929425919,0.045834416731318654,0.013475366750048668,0.032364590752215594
ADAS11,-0.007923906525253035,0.003701759669578623,-0.0025292471176906225,0.011001367701100695,0.05828323715810271,0.060191133012020524,0.011218025014865785,0.04195985585738487
MMSE,-0.01007864269298906,0.005238890633949854,-0.005765638917632935,0.016256565683065098,0.05088713774757428,0.06350861416019377,0.007296767548267678,0.042602011271215316
RAVLT_immediate,-0.0016468267476619993,0.0014472961680854486,0.00021712803916564962,0.0015483305421182545,0.004700360941311281,0.0035174444663479674,0.0007049715997870016,0.003324364502843741
RAVLT_learning,-0.002384242275289575,0.003634546252823143,0.001782088599338965,0.007756904496001239,0.029645562558497332,0.03357356846130128,0.007473419243814854,0.022192467172320433
RAVLT_forgetting,0.0008323167357979412,0.0016331464040359785,6.017081709394096e-05,0.0029256171375935075,-0.00048322893240477095,0.006003908973721547,0.000196855896569921,0.0037156694577064565
RAVLT_perc_forgetting,-0.0031539762525849566,0.0027999839293265842,0.0013177478857918474,0.008402676749203,0.024301751352166306,0.020266506588847804,0.005641369686004899,0.016140127971098907
MOCA,0.0004174351017032233,0.0004715144081843478,-2.764408088648187e-05,0.000765372665235486,-0.0027086625309619247,0.006868485429145624,-0.0005594191943800665,0.003756467616372498
FAQ,-0.01649391030863773,0.005396147059620882,-0.016721690203722266,0.02823004753916235,0.14130937967691987,0.12122099899015513,0.024110116834806954,0.09422265595269984
Entorhinal,-0.0012439227700650297,0.0018655085763780552,0.0002166877511662761,0.005012523242883932,0.016749526838166003,0.01965463443301779,0.003956257580454353,0.012952335957093823
Fusiform,-0.00042530495538713496,0.0008429318433343326,-0.0005189961083609334,0.0017785447166190473,0.002364172306047501,0.004782033426163501,0.000258049808055748,0.0029846079880200627
Hippocampus,-0.0009963568428176604,0.0008945423029087077,-0.0002724594315643048,0.0016337106203673122,0.003074416935347855,0.005119169329933757,0.00033106118857379125,0.0032833520894746176
ICV,6.564685392809872e-05,0.000616393431826844,0.000801850086066526,0.002396064912592866,0.0029573858785376756,0.01342306762078604,0.0010937581568805307,0.007078641317078564
MidTemp,-0.00019286032802780386,0.002112237459844068,-0.001035305104921277,0.0045516264987123895,0.009647951690962994,0.018074671862998555,0.0020215054668660383,0.010683162031101234
Ventricles,6.690566199511851e-05,0.00010855945466420578,0.0004674994400512382,0.0025051270665982783,0.002297122663914969,0.014797320200498244,0.0007956799861469248,0.00772570078754119
WholeBrain,-0.00012283557805084974,0.0005276246439278329,-0.0006061969340584253,0.002349988748171133,-0.0012881461748124534,0.009213658693241724,-0.0006087649943004588,0.004930761303512661
AV45,-0.00033369449479057586,0.0005290693318627699,0.0005857882997685194,0.0025435841840834076,0.0017564133042214985,0.004127739057359548,0.0005580216701628823,0.0027625465085589908
FDG,-0.0015513536555966758,0.0018034897318471574,0.00047075222842004434,0.005095393644080328,0.009629742888108604,0.01483378640010716,0.002107598653943805,0.009395994114000203
ABETA_UPENNBIOMK9_04_19_17,-0.001116304316831649,0.0017435032662956285,0.0006486416123563071,0.0013807877305185416,0.0015184240334897739,0.004110148884955715,0.00024020866457491463,0.002705975792095075
TAU_UPENNBIOMK9_04_19_17,-0.00048133819665232945,0.0008204514029038261,0.00027036417077121487,0.004238270489403557,0.0067332094543998185,0.026397575432445988,0.0016674058165927915,0.013994295043388172
PTAU_UPENNBIOMK9_04_19_17,-0.00020698768668940968,0.00025401305082201075,-3.9652422243486106e-05,0.0008896988552264254,-0.0016666925468470457,0.00342796582056895,-0.0005191917630118105,0.0019543895429253565
