Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.15335526654738535,0.12828846540383637,-0.048856970489475696,0.11091754378321259,0.0,0.0,-0.07152668078335656,0.11928776319186399
DX: MCI,0.11941076370931393,0.1932690644768864,0.21936142704297013,0.1777256611709776,0.2322076822144435,0.2515256711812065,0.18787520434613383,0.21297231741481934
DX: AD,0.0,0.0,-0.0035841806775746767,0.015762782625838568,-0.03177446652624547,0.03720337815475364,-0.010477507917163828,0.02600805473215097
ADAS11,-0.025806421024978637,0.014713238812463317,-0.013902408406813947,0.020018664344620126,-0.04524456753695726,0.0503116499829139,-0.02716255951752976,0.03332411680601158
MMSE,-0.013481662030990507,0.011731935441793172,-0.003885844073697876,0.015687821699151974,-0.03923992761386767,0.055335548817511564,-0.017493728655183397,0.035091844894932125
RAVLT_immediate,-0.08265029944941756,0.05720140219330026,-0.013818349924295538,0.05494949281354574,0.008761235614825192,0.008220657443948122,-0.03152859041868094,0.061293693777213616
RAVLT_learning,-0.013162776329229412,0.022637320119998593,-0.006875925717064137,0.017862846596276655,-0.027666304030915474,0.037251864750246465,-0.015104988841079338,0.02770558672171771
RAVLT_forgetting,0.010295581476039484,0.0355514917004067,0.003908813904618444,0.023167145971651752,-0.00187773065284542,0.006308548215087916,0.0044841468250979444,0.02593828544183018
RAVLT_perc_forgetting,-0.020447095779875888,0.02119386374630868,-0.006453657810675495,0.02236043707013892,-0.018162008097710226,0.01904251375578521,-0.014769485731925932,0.02195051169865009
MOCA,-0.02153620932676686,0.01956620377013866,-0.002733714197435302,0.01392775950483666,0.003930675677916519,0.011096244114076746,-0.007427914153261614,0.018850113356149518
FAQ,-0.025260769419619467,0.015270311863181712,-0.005163108283727679,0.02547993228909431,-0.0834850594525485,0.1238296377809614,-0.034900710657159745,0.07605065777897858
Entorhinal,-0.013272824014207775,0.02159843248178078,-0.004776341096743978,0.026060343624516407,-0.012253088362938333,0.015766019940597946,-0.009931897182422676,0.0222417654980379
Fusiform,0.013413045488685943,0.022198941758905272,0.00452937276004476,0.017420663334559394,-0.003439331165206104,0.008079245062707461,0.00535280227100304,0.018620685311621987
Hippocampus,-0.00518995923238665,0.009407905241216154,-0.003641287678251356,0.009865904532371132,-0.001411871745034335,0.005871717919203375,-0.0035417434902236416,0.008849530089910004
ICV,0.006346815686214159,0.038333289267247446,-0.0019485209698355938,0.03892581420319608,-0.009354442401854237,0.03110755037312473,-0.0011694865870310117,0.0371508443031843
MidTemp,0.012846593051997344,0.04277643951674977,0.007889699139601828,0.02753625439710913,-0.012025798913353978,0.019522493619766875,0.0038738069927979402,0.03367235259897991
Ventricles,0.001769165105020899,0.00905210950518961,-0.0017738593287611802,0.009745910140176069,-0.004094933901456123,0.019476500516152094,-0.0011975075177685448,0.013352981329584748
WholeBrain,0.014956513716721706,0.04277641752851425,0.008812901782405158,0.03899041045728727,0.0012260319481029644,0.014854148307503012,0.008781746159410351,0.0358223600035321
AV45,-0.009503137639013462,0.020556002654380557,-0.005978076383763359,0.016120646279098046,3.843230954758909e-06,0.0037944965041158065,-0.005488989138587085,0.01614436124816872
FDG,-0.02056882548797704,0.024608572882457803,-0.010507047492350515,0.03283943798509886,-0.005802537454632864,0.010763605512562795,-0.012689765140275509,0.025898002406779023
ABETA_UPENNBIOMK9_04_19_17,-0.04305141617351088,0.06887497695226899,-0.00550898042761038,0.052774222950648854,0.006362079446874873,0.007551327862734069,-0.015297078839837466,0.055920144586602376
TAU_UPENNBIOMK9_04_19_17,0.002639102600481183,0.00928693106380279,0.0006315683851124867,0.012039470251871513,-0.013494139614249768,0.03709025581808642,-0.002748058356459945,0.022979588676626538
PTAU_UPENNBIOMK9_04_19_17,0.0076172730207186845,0.008533921167780852,0.0024468662266571837,0.010183436130741531,0.0005125522331163175,0.005743515377444029,0.0037082771497047575,0.009015364694438185
