Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.15371679010698128,0.10359093644554535,-0.023452185612571327,0.061634273133312975,0.0,0.0,-0.06410339848091058,0.09938244091419038
DX: MCI,0.09905786639384231,0.1601546385019538,0.14130987433359377,0.10392905515327885,0.19248680991361766,0.22765220473516212,0.13935949638526135,0.16737485398162066
DX: AD,0.0,0.0,-0.0036911927111201153,0.01678233406806738,-0.04263188895041859,0.04248505352970374,-0.012409246555632008,0.02988952639778149
ADAS11,-0.023438381797603474,0.011792946717384177,-0.0069118174883488525,0.012132272281276914,-0.0546473557521135,0.05715996116688291,-0.025145598837039825,0.03608122960777672
MMSE,-0.00868076253263897,0.006135000218990164,-0.0014187886685000457,0.013941532657852761,-0.048245682478191027,0.06041032222682074,-0.01609699719965255,0.037389664841883816
RAVLT_immediate,-0.08630867257692207,0.06814136077295264,-0.010017417815527145,0.03293444106325248,0.004170204219863832,0.0035183674734360825,-0.03370866950073771,0.06050667280704619
RAVLT_learning,-0.01441501295375488,0.02207330746444811,-0.004583851640195636,0.009615685449805398,-0.026793793821417215,0.03152155162496905,-0.01383532223329602,0.023294015225862046
RAVLT_forgetting,0.005249019758485694,0.011602868559868936,0.002611646343690968,0.011896580789064602,0.00010189039390088893,0.00522524643384538,0.0029099500587972957,0.01065967954243822
RAVLT_perc_forgetting,-0.02737627388598477,0.023974823070773848,-0.006550771992749311,0.015720194534264445,-0.01971202406205986,0.017531077448311963,-0.01741029993461191,0.02150191084695988
MOCA,-0.02054877595705419,0.020430927738891706,-0.0016654020337622565,0.007901957629554819,0.0034250424888487936,0.008871199182484947,-0.007122283091627587,0.01728080559964944
FAQ,-0.018795483213849655,0.007074587350251147,0.006462523937017882,0.022708514231729714,-0.1340579764281333,0.11583799345246464,-0.03882707934958996,0.0833377303115281
Entorhinal,-0.012724939141117698,0.015894514920980336,-0.004162698935165999,0.01663396853693037,-0.01429415079914508,0.017253518377462064,-0.00984469401794832,0.017144822899552294
Fusiform,0.012707374351403662,0.02128514021934148,0.004357739526264079,0.012458451814126525,-0.0030555946437308325,0.0057290926286134355,0.005439390369428638,0.016383579243565146
Hippocampus,-0.0069828287760171515,0.008105350733875923,-0.0023760565870383325,0.006135961902527165,-0.0018520055095373592,0.004106478413156179,-0.0038924082888889796,0.0069082465921271015
ICV,0.008343015540900502,0.03267506582448004,-0.0019979285757003927,0.018536008277543047,-0.003644134406931332,0.01540232883838969,0.0012847090064743406,0.024576256724481497
MidTemp,0.013766600166890396,0.039430677240142084,0.0056459107293307465,0.018813514200723597,-0.010523561170155382,0.019413105604764887,0.004387614817770802,0.029661773031859635
Ventricles,0.010040320279540363,0.015901206982901227,0.0005802715792490212,0.008982029734793775,-0.002976333412482238,0.016069392382754687,0.0030544978135611262,0.01474462308684258
WholeBrain,0.01662159465969448,0.046227879116280214,0.008404672487806325,0.02672524224610716,0.000905991797205615,0.01307455088632543,0.009416739503422651,0.03349441927701459
AV45,-0.009542534699861932,0.017052252719717095,-0.0029166498287697485,0.009057754055169318,-0.00045332462923131946,0.002932739042538315,-0.004656769982676535,0.012337355456449185
FDG,-0.013756046187009749,0.015491615125376655,-0.005077606461300332,0.016977784003623347,-0.007900935346774808,0.012888797797136215,-0.008916773434066938,0.015930196767036577
ABETA_UPENNBIOMK9_04_19_17,-0.03634551162244976,0.05125341572554379,-0.0012376942244560376,0.024526882837964656,0.0019712428765315776,0.004798016334519918,-0.012996053787633082,0.03853189351916128
TAU_UPENNBIOMK9_04_19_17,0.0036489690897300022,0.005560972577078745,0.0003550570371558338,0.004662058791239933,-0.006496849473160349,0.02572057291821623,-0.00023095038376388845,0.014341019755189718
PTAU_UPENNBIOMK9_04_19_17,0.010802068561445891,0.012658439617215704,0.0015932463790604716,0.008357521841547123,0.0006796356117197086,0.004324059668954225,0.0046589370893434755,0.010501391672323498
