Feature Name,CN Mean,CN Std,MCI Mean,MCI Std,AD Mean,AD Std,Combined Mean,Combined Std
DX: CN,-0.011320548209166033,0.015048215106472163,-0.004069665647756502,0.014053247887174786,0.0,0.0,-0.005272468118460545,0.012892427385393217
DX: MCI,-0.019628443615941515,0.052006066010358086,-0.07923485705094663,0.09478937973384831,-0.23155256240078267,0.24277584869171315,-0.10747290883658409,0.17524049834907604
DX: AD,0.0,0.0,0.004192848606686812,0.021979597665583345,0.033335538892082586,0.038752105489335366,0.012090147544972408,0.029306133371540158
ADAS11,-0.014672360670473082,0.014238094119853642,-0.01231079592591982,0.02384532103346774,0.049929317112147896,0.06472252642829397,0.006836120451382214,0.049811397326329616
MMSE,-0.019527002737387507,0.02122642274977043,-0.019562355700646003,0.038902221978651244,0.03854792798489528,0.072387896415656,-0.0009109790909490077,0.05546463085088161
RAVLT_immediate,-0.008991920479388444,0.010508019216262135,-0.002027416244159899,0.011336728921469688,0.011555947251274745,0.013106168931545089,-7.959356913098806e-05,0.014432534747503532
RAVLT_learning,-0.005185854500426812,0.008477440958241815,0.0016597965306753934,0.016052045639865592,0.03536575144136913,0.042533039747775836,0.010103148063598405,0.03162815744675998
RAVLT_forgetting,0.0026642224440096367,0.00778159410715639,0.001741069412570233,0.007724516496412919,1.8704267264331797e-07,0.007438013327154036,0.0015020028456796052,0.007732441391381789
RAVLT_perc_forgetting,-0.006012460181963467,0.008699804303982994,-0.0001485240368008972,0.016215240361824066,0.027529683944494718,0.029647426095000762,0.006700986145979825,0.02462646451021844
MOCA,0.0005927883970178516,0.0025323459512468674,6.86019380175369e-05,0.0017131448454703157,-0.0017199971279830682,0.00530422596110684,-0.0003237772891586489,0.0036315459053127544
FAQ,-0.03612982006245431,0.035521941469804405,-0.03744202826492838,0.059557121808385606,0.084798838963476,0.15638726175930526,0.0022212150041577626,0.11262291495224468
Entorhinal,-0.003016391790901234,0.00919630230845784,-0.0024093992755907564,0.01330733226194751,0.01842988474609844,0.020551453798892755,0.004064933408460015,0.017923837988145674
Fusiform,0.0017660847087024576,0.007786963400360714,0.002464172351839246,0.01029270580047369,0.0019882740868937304,0.0063818225974663296,0.002070048880866009,0.008332930427154656
Hippocampus,0.005099565157307482,0.02002881581892655,0.0010603632888487688,0.004926891467580126,0.002282393427039647,0.007314640942277213,0.0028495434134586054,0.012920460122029747
ICV,0.0014730264905120842,0.0043287530419910125,0.0033892360897552084,0.009861898064910701,0.005770745455968043,0.02496245432603541,0.003490276654022396,0.015551522965766944
MidTemp,0.0007619423189995027,0.00995064480440246,-0.0034164443663096218,0.01332581605271533,0.009185119490307083,0.01722698377572559,0.0020709205668944896,0.014679810121708785
Ventricles,0.0002404761925335677,0.003117008340466438,0.0002961371160449811,0.005181628802803392,0.006077921501492277,0.024428617813652437,0.002131417951671927,0.01452854520967915
WholeBrain,0.0013558980060821744,0.003755766373881463,0.0015913168494216434,0.005733713781097484,-0.0002821652788287651,0.007240025121836025,0.0009089544285132056,0.0057732607396909184
AV45,-0.001707988677197047,0.003968141405298922,0.000784147069540949,0.005761605040883111,0.001816557215035918,0.00446100768373539,0.000253237958532481,0.005010363288098871
FDG,-0.0023855931458915025,0.0032809231655418296,0.0008584645703235934,0.008360588236853041,0.008105399634715175,0.015639230703592407,0.002060794846374791,0.011158651222685903
ABETA_UPENNBIOMK9_04_19_17,0.001921339999858749,0.01864302408119531,0.0014431558383343904,0.006758419751797739,-0.0012232648735502035,0.00781909480343994,0.0007532984331628522,0.012527787365968044
TAU_UPENNBIOMK9_04_19_17,-0.0010343268882525066,0.008196738239430899,0.004528581924954272,0.025850810180792917,0.016548609447280604,0.04083926341076939,0.006459785817484275,0.028883952548011134
PTAU_UPENNBIOMK9_04_19_17,0.0007926778519780767,0.0022991516493365313,0.0015485918478162595,0.00931287852511917,0.00013416102500438424,0.007159878590549331,0.0008334268054608775,0.006892710188821998
